response_code,status_line,request_headers,response_headers,url,panel_id,household_id,panelist_id,time
200,"HTTP/1.1 200 OK",Array,Array,http://www.imagecomics.com/js/jquery_viewport/jquery.viewport.js,UtestRouterPanel,1000,1000100,1387331493122
200,"HTTP/1.1 200 OK",Array,Array,http://www.imagecomics.com/images/layout/image_logo_220_56_black.png,UtestRouterPanel,1000,1000100,1387331493123
200,"HTTP/1.1 200 OK",Array,Array,http://www.myrouter.local/favicon.ico,UtestRouterPanel,1000,1000100,1387331384899
200,"HTTP/1.1 200 OK",Array,Array,http://ocsp.digicert.com/,UtestRouterPanel,1000,1000100,1387331427661
200,"HTTP/1.0 200 Ok",Array,Array,http://gtssl-ocsp.geotrust.com/,UtestRouterPanel,1000,1000100,1387331427614
200,"HTTP/1.0 200 Ok",Array,Array,http://gtssl-ocsp.geotrust.com/,UtestRouterPanel,1000,1000100,1387331427881
301,"HTTP/1.1 301 Moved Permanently",Array,Array,http://digital.darkhorse.com/profile/4032/,UtestRouterPanel,1000,1000100,1387331430169
200,"HTTP/1.1 200 OK",Array,Array,http://ocsp.comodoca.com/,UtestRouterPanel,1000,1000100,1387331431088
304,"HTTP/1.1 304 Not Modified",Array,Array,http://s1.2mdn.net/2827372/plcr_2745313_0_1381759360110.js,UtestRouterPanel,1000,1000100,1387331454450
200,"HTTP/1.1 200 OK",Array,Array,http://core.insightexpressai.com/adServer/adServerESI.aspx?UTID=7876955&siteID=N6092.284546.EVOLVEMEDIACORP&creativeID=55253097&placementID=%20%20105066131,UtestRouterPanel,1000,1000100,1387331454510
200,"HTTP/1.1 200 OK",Array,Array,http://secure-us.imrworldwide.com/cgi-bin/m?ci=mccann-ca&at=view&rt=banner&st=flash&ca=7876955&cr=105066131_276392868%20%20_55253097&pc=1299033&ce=DART&rnd=3023031155,UtestRouterPanel,1000,1000100,1387331454553
200,"HTTP/1.1 200 OK",Array,Array,http://n4403ad.doubleclick.net/adj/gn.marvel.com/comics;sect=comics;sz=300x250;mtfInline=true;tile=12;ord=9735798912597896,UtestRouterPanel,1000,1000100,1387331454772
304,"HTTP/1.1 304 Not Modified",Array,Array,http://s0.2mdn.net/ads/richmedia/studio/5153415/24377213_20131008100908968_Fiat_Bravo_728x90_backup.jpg,UtestRouterPanel,1000,1000100,1387331454986
200,"HTTP/1.1 200 OK",Array,Array,http://pagead2.googlesyndication.com/pagead/imgad?id=CICAgMCuuPzDjAEQARgBMgi51U5he9Q5Ww,UtestRouterPanel,1000,1000100,1387331454982
200,"HTTP/1.1 200 OK",Array,Array,http://ad.doubleclick.net/activity;src=2827372;met=1;v=1;pid=105066131;aid=276392868;ko=0;cid=55253097;rid=55137154;rv=2;×tamp=1387331454375;eid1=9;ecn1=1;etm1=0;,UtestRouterPanel,1000,1000100,1387331454986
200,"HTTP/1.1 200 OK",Array,Array,http://zor.livefyre.com/wjs/v1.0/javascripts/CommentCount.js,UtestRouterPanel,1000,1000100,1387331454989
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/css/livefyre_main.css,UtestRouterPanel,1000,1000100,1387331455032
200,"HTTP/1.1 200 OK",Array,Array,http://zor.livefyre.com/wjs/v1.0/images/icons/poweredbylivefyre.png,UtestRouterPanel,1000,1000100,1387331455092
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/javascripts/livefyre_base.js,UtestRouterPanel,1000,1000100,1387331455092
200,"HTTP/1.1 200 OK",Array,Array,http://roia.biz/im/p/94/js?s=579709202;t=1387331454856;z=480;u=http%3A//marvel.com/comics/issue/49109/amazing_spider-man_2013_700.5;r=http%3A//marvel.com/;w=1440x900x24,UtestRouterPanel,1000,1000100,1387331455092
302,"HTTP/1.1 302 Found",Array,Array,http://www.googleadservices.com/pagead/conversion/951293568/?random=1387331455120&cv=7&fst=1387331455120&num=1&fmt=3&value=0&label=4s7QCPDyoQMQgK3OxQM&bg=ffffff&hl=en&guid=ON&u_h=900&u_w=1440&u_ah=878&u_aw=1436&u_cd=24&u_his=2&u_tz=-480&u_java=true&u_nplug=10&u_nmime=83&frm=0&url=http%3A//marvel.com/comics/issue/49109/amazing_spider-man_2013_700.5&ref=http%3A//marvel.com/,UtestRouterPanel,1000,1000100,1387331455181
304,"HTTP/1.1 304 Not Modified",Array,Array,http://widget-cdn.rpxnow.com/js/lib/forge.marvel.com/widget.js,UtestRouterPanel,1000,1000100,1387331455181
302,"HTTP/1.1 302 Found",Array,Array,http://googleads.g.doubleclick.net/pagead/viewthroughconversion/951293568/?random=269164829&cv=7&fst=1387331455120&num=1&fmt=3&value=0&label=4s7QCPDyoQMQgK3OxQM&bg=ffffff&hl=en&guid=ON&u_h=900&u_w=1440&u_ah=878&u_aw=1436&u_cd=24&u_his=2&u_tz=-480&u_java=true&u_nplug=10&u_nmime=83&frm=0&url=http%3A//marvel.com/comics/issue/49109/amazing_spider-man_2013_700.5&ref=http%3A//marvel.com/&ctc_id=CAIVAgAAAB0CAAAA&ct_cookie_present=false&convclickts=0,UtestRouterPanel,1000,1000100,1387331455249
304,"HTTP/1.1 304 Not Modified",Array,Array,http://widget-cdn.rpxnow.com/translations/share/en,UtestRouterPanel,1000,1000100,1387331455247
200,"HTTP/1.1 200 OK",Array,Array,http://www.google.com/ads/user-lists/951293568/?label=4s7QCPDyoQMQgK3OxQM&fmt=3&bg=ffffff&num=1&ct_cookie_present=false&cv=7&frm=0&url=http%3A%2F%2Fmarvel.com%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5&ref=http%3A%2F%2Fmarvel.com%2F&random=2869337166,UtestRouterPanel,1000,1000100,1387331455348
200,"HTTP/1.1 200 OK",Array,Array,http://bootstrap.marvel.fyre.co/api/v1.1/public/comments/ncomments/MzE5MDIyOmNvbWljX2lzc3VlLTQ5MTA5.json?&callback=LFCommentCount56214,UtestRouterPanel,1000,1000100,1387331455287
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/javascripts/livefyre_mod_main.js,UtestRouterPanel,1000,1000100,1387331455347
304,"HTTP/1.1 304 Not Modified",Array,Array,http://widget-cdn.rpxnow.com/manifest/login:share?version=2013.bergamot_widgets_332,UtestRouterPanel,1000,1000100,1387331455348
200,"HTTP/1.1 200 OK",Array,Array,http://bootstrap.marvel.fyre.co/bs3/v3.1/marvel.fyre.co/319022/Y29taWNfaXNzdWUtNDkxMDk=/init,UtestRouterPanel,1000,1000100,1387331455466
200,"HTTP/1.1 200 OK",Array,Array,http://core.insightexpressai.com/adserver/dwReconcile.aspx,UtestRouterPanel,1000,1000100,1387331455640
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/javascripts/livefyre_mod_editor_main.js,UtestRouterPanel,1000,1000100,1387331455664
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/down_arrow.png,UtestRouterPanel,1000,1000100,1387331455665
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/lf-logo.png,UtestRouterPanel,1000,1000100,1387331455665
200,"HTTP/1.1 200 OK",Array,Array,http://core.insightexpressai.com/adserver/fscookie/fscookie.swf,UtestRouterPanel,1000,1000100,1387331455674
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/fyre-spinner-ball.png,UtestRouterPanel,1000,1000100,1387331455695
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/sprite.png,UtestRouterPanel,1000,1000100,1387331455696
200,"HTTP/1.1 200 OK",Array,Array,http://www.facebook.com/plugins/like.php?api_key=455549254493061&channel_url=http%3A%2F%2Fstatic.ak.facebook.com%2Fconnect%2Fxd_arbiter.php%3Fversion%3D28%23cb%3Df921a254518e1e%26domain%3Dmarvel.com%26origin%3Dhttp%253A%252F%252Fmarvel.com%252Ff16aa910e292ba8%26relation%3Dparent.parent&colorscheme=light&extended_social_context=false&href=http%3A%2F%2Fmarvel.com%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5&layout=button_count&locale=en_US&node_type=link&sdk=joey&send=false&show_faces=false&width=100,UtestRouterPanel,1000,1000100,1387331455641
200,"HTTP/1.1 200 OK",Array,Array,http://www.livefyre.com/v3/tracking/http%3A%2F%2Fmarvel.com%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5,UtestRouterPanel,1000,1000100,1387331455736
200,"HTTP/1.1 200 OK",Array,Array,http://lc.livefyre.com/livecountping/55196910/230448357627?__=zgjba046gndq&jid&siteId=319022&networkId=marvel.fyre.co,UtestRouterPanel,1000,1000100,1387331455743
200,"HTTP/1.1 200 OK",Array,Array,http://stream1.marvel.fyre.co/servers/?domain=marvel.fyre.co&collectionId=55196910,UtestRouterPanel,1000,1000100,1387331455749
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/editor/sprites.png,UtestRouterPanel,1000,1000100,1387331455842
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/images/editor/share/Down-Arrow-Up(2x).png,UtestRouterPanel,1000,1000100,1387331455843
200,"HTTP/1.1 200 OK",Array,Array,http://zor.fyre.co/wjs/v3.0.1387230318/css/editor.css,UtestRouterPanel,1000,1000100,1387331455959
200,"HTTP/1.1 200 OK",Array,Array,http://lc1.dsr.livefyre.com/livecountping/55196910/230448357627?__=rr2km35pf8dl&routed=1&jid&siteId=319022&networkId=marvel.fyre.co,UtestRouterPanel,1000,1000100,1387331456051
200,"HTTP/1.1 200 OK",Array,Array,http://ct1.dsr.livefyre.com/v3.1/collection/55196910/1387246062357122/?jid&siteId=319022&networkId=marvel.fyre.co&backend=DTH,UtestRouterPanel,1000,1000100,1387331456054
200,"HTTP/1.1 200 OK",Array,Array,http://ocsp.digicert.com/,UtestRouterPanel,1000,1000100,1387331456131
200,"HTTP/1.1 200 OK",Array,Array,http://www.google-analytics.com/__utm.gif?utmwv=5.4.6&utms=1&utmn=1756392719&utmhn=www.livefyre.com&utmcs=windows-1252&utmsr=1440x900&utmvp=1x1&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=-&utmdt=Livefyre%20Tracking%20iframe&utmhid=171593754&utmr=http%3A%2F%2Fmarvel.com%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5&utmp=%2Fv3%2Ftracking%2Fhttp%25253A%25252F%25252Fmarvel.com%25252Fcomics%25252Fissue%25252F49109%25252Famazing_spider-man_2013_700.5&utmht=1387331456175&utmac=UA-17756252-1&utmcc=__utma%3D41154367.1978270398.1387331456.1387331456.1387331456.1%3B%2B__utmz%3D41154367.1387331456.1.1.utmcsr%3Dmarvel.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5%3B&utmu=qh~,UtestRouterPanel,1000,1000100,1387331456232
200,"HTTP/1.1 200 OK",Array,Array,http://pixel.quantserve.com/pixel;r=239797711;a=p-1a9IzjFQi8_L6;fpan=1;fpa=P0-1978985715-1387331456156;ns=1;ce=1;cm=;je=1;sr=1440x900x24;enc=n;dst=1;et=1387331456155;tzo=480;ref=http%3A%2F%2Fmarvel.com%2Fcomics%2Fissue%2F49109%2Famazing_spider-man_2013_700.5;url=http%3A%2F%2Fwww.livefyre.com%2Fv3%2Ftracking%2Fhttp%253A%252F%252Fmarvel.com%252Fcomics%252Fissue%252F49109%252Famazing_spider-man_2013_700.5;ogl=,UtestRouterPanel,1000,1000100,1387331456280
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397067
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397473
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397473
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397487
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397488
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397500
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397500
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397501
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397518
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397528
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397543
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397545
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397555
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397557
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397561
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397565
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397566
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397570
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397572
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397572
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397574
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397575
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397579
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397580
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397585
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397590
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397591
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397592
74.125.129.19,UtestRouterPanel,1000,1000100,1387331397597
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397592
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397604
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397605
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397606
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397608
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397608
74.125.28.91,UtestRouterPanel,1000,1000100,1387331396840
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397700
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397701
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397704
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397704
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397720
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397608
74.125.25.101,UtestRouterPanel,1000,1000100,1387331397862
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397209
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397872
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397880
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397880
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397883
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397720
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397913
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397914
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397928
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397118
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397937
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397928
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397947
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397948
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397937
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397951
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397953
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397956
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397956
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397948
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397965
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397957
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397968
74.125.28.189,UtestRouterPanel,1000,1000100,1387331397965
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397969
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397971
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397971
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397985
31.13.77.33,UtestRouterPanel,1000,1000100,1387331397992
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398013
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398026
74.125.28.189,UtestRouterPanel,1000,1000100,1387331398039
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398016
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398040
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398041
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398043
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398017
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398044
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398045
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398049
74.125.28.189,UtestRouterPanel,1000,1000100,1387331398056
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398045
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398058
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398050
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398044
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398077
74.125.28.189,UtestRouterPanel,1000,1000100,1387331396150
74.125.20.101,UtestRouterPanel,1000,1000100,1387331397986
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398058
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398115
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398078
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398141
31.13.77.33,UtestRouterPanel,1000,1000100,1387331398142
74.125.20.101,UtestRouterPanel,1000,1000100,1387331398110
74.125.25.139,UtestRouterPanel,1000,1000100,1387331394010
74.125.25.139,UtestRouterPanel,1000,1000100,1387331398516
74.125.25.139,UtestRouterPanel,1000,1000100,1387331398517
74.125.20.104,UtestRouterPanel,1000,1000100,1387331393026
74.125.20.101,UtestRouterPanel,1000,1000100,1387331398420
74.125.20.101,UtestRouterPanel,1000,1000100,1387331398962
74.125.20.104,UtestRouterPanel,1000,1000100,1387331399037
74.125.20.104,UtestRouterPanel,1000,1000100,1387331399037
74.125.20.101,UtestRouterPanel,1000,1000100,1387331399101
199.59.150.39,UtestRouterPanel,1000,1000100,1387331397885
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399358
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399358
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399372
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399373
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399397
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399399
199.59.150.39,UtestRouterPanel,1000,1000100,1387331399400
74.125.28.91,UtestRouterPanel,1000,1000100,1387331397948
74.125.28.91,UtestRouterPanel,1000,1000100,1387331399530
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399531
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399546
74.125.28.101,UtestRouterPanel,1000,1000100,1387331398116
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399562
74.125.129.19,UtestRouterPanel,1000,1000100,1387331397598
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399563
74.125.28.101,UtestRouterPanel,1000,1000100,1387331399797
74.125.129.19,UtestRouterPanel,1000,1000100,1387331399798
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399798
74.125.28.101,UtestRouterPanel,1000,1000100,1387331399809
74.125.129.19,UtestRouterPanel,1000,1000100,1387331399810
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399811
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399813
74.125.28.91,UtestRouterPanel,1000,1000100,1387331399831
74.125.28.91,UtestRouterPanel,1000,1000100,1387331399843
74.125.28.102,UtestRouterPanel,1000,1000100,1387331399911
74.125.28.189,UtestRouterPanel,1000,1000100,1387331398040
74.125.20.101,UtestRouterPanel,1000,1000100,1387331399916
74.125.129.189,UtestRouterPanel,1000,1000100,1387331399917
74.125.20.101,UtestRouterPanel,1000,1000100,1387331399940
74.125.129.189,UtestRouterPanel,1000,1000100,1387331399940
74.125.129.189,UtestRouterPanel,1000,1000100,1387331399960
74.125.129.189,UtestRouterPanel,1000,1000100,1387331399963
74.125.129.189,UtestRouterPanel,1000,1000100,1387331399981
74.125.20.101,UtestRouterPanel,1000,1000100,1387331399981
74.125.129.189,UtestRouterPanel,1000,1000100,1387331400100
74.125.28.189,UtestRouterPanel,1000,1000100,1387331400133
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400587
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400602
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400615
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400615
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400631
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400632
74.125.20.139,UtestRouterPanel,1000,1000100,1387331400648
74.125.28.189,UtestRouterPanel,1000,1000100,1387331400917
23.214.18.234,UtestRouterPanel,1000,1000100,1387331472487
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472552
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472554
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472691
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472722
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472755
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472794
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472794
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472794
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472808
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472831
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472882
68.67.128.19,UtestRouterPanel,1000,1000100,1387331472851
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472906
68.67.128.19,UtestRouterPanel,1000,1000100,1387331472884
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472883
68.67.128.19,UtestRouterPanel,1000,1000100,1387331472923
68.67.128.72,UtestRouterPanel,1000,1000100,1387331472924
31.13.77.33,UtestRouterPanel,1000,1000100,1387331472906
68.67.128.19,UtestRouterPanel,1000,1000100,1387331472925
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473001
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473008
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473011
74.125.20.101,UtestRouterPanel,1000,1000100,1387331471946
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473105
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473107
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473203
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473203
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473307
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473307
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473427
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473435
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473459
74.125.20.101,UtestRouterPanel,1000,1000100,1387331473105
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473561
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473563
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473656
31.13.77.33,UtestRouterPanel,1000,1000100,1387331473658
74.125.28.189,UtestRouterPanel,1000,1000100,1387331473924
74.125.20.101,UtestRouterPanel,1000,1000100,1387331473538
74.125.20.101,UtestRouterPanel,1000,1000100,1387331473991
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474796
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474803
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474802
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474829
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474828
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474829
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474841
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474842
23.214.17.224,UtestRouterPanel,1000,1000100,1387331474842
74.125.25.189,UtestRouterPanel,1000,1000100,1387331475048
74.125.25.189,UtestRouterPanel,1000,1000100,1387331475056
74.125.25.189,UtestRouterPanel,1000,1000100,1387331475086
74.125.25.189,UtestRouterPanel,1000,1000100,1387331475087
74.125.25.189,UtestRouterPanel,1000,1000100,1387331475088
74.125.20.189,UtestRouterPanel,1000,1000100,1387331477201
74.125.28.189,UtestRouterPanel,1000,1000100,1387331470701
68.67.128.19,UtestRouterPanel,1000,1000100,1387331472969
74.125.28.189,UtestRouterPanel,1000,1000100,1387331477697
74.125.28.81,UtestRouterPanel,1000,1000100,1387331464133
74.125.28.81,UtestRouterPanel,1000,1000100,1387331479000
74.125.28.81,UtestRouterPanel,1000,1000100,1387331479282
74.125.28.81,UtestRouterPanel,1000,1000100,1387331479334
74.125.28.81,UtestRouterPanel,1000,1000100,1387331479655
74.125.25.189,UtestRouterPanel,1000,1000100,1387331479767
74.125.28.189,UtestRouterPanel,1000,1000100,1387331478991
74.125.25.189,UtestRouterPanel,1000,1000100,1387331479767
74.125.20.189,UtestRouterPanel,1000,1000100,1387331479922
74.125.20.189,UtestRouterPanel,1000,1000100,1387331480117
74.125.25.189,UtestRouterPanel,1000,1000100,1387331480118
74.125.20.189,UtestRouterPanel,1000,1000100,1387331480338
23.214.17.224,UtestRouterPanel,1000,1000100,1387331480340
23.214.17.224,UtestRouterPanel,1000,1000100,1387331480351
23.214.17.224,UtestRouterPanel,1000,1000100,1387331480353
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507255
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507235
184.72.60.71,UtestRouterPanel,1000,1000100,1387331507235
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507258
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507257
184.169.215.193,UtestRouterPanel,1000,1000100,1387331507235
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507268
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507270
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507271
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507271
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507277
23.213.188.214,UtestRouterPanel,1000,1000100,1387331507281
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507255
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507255
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507255
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507257
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507255
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507509
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507510
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507510
184.169.215.193,UtestRouterPanel,1000,1000100,1387331507271
184.72.60.71,UtestRouterPanel,1000,1000100,1387331507269
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507269
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507509
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507510
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507510
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507541
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507510
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
23.214.11.120,UtestRouterPanel,1000,1000100,1387331507547
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507542
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
72.172.88.167,UtestRouterPanel,1000,1000100,1387331507547
